,t,q,w,dw,u,V,I
0,24515040,8.7004,3.0426,0.0049,20,1.2160,0.0738
0,24529040,8.7430,3.0426,0.0000,20,1.2160,0.0738
0,24543040,8.7802,2.6622,-27.1700,20,1.1120,0.0738
0,24557040,8.8228,3.0428,27.1875,20,1.1120,0.0663
0,24571040,8.8654,3.0426,-0.0155,20,1.1120,0.0663
0,24585040,8.9080,3.0426,0.0000,20,1.1120,0.0663
0,24599040,8.9506,3.0426,0.0000,20,1.1120,0.0663
0,24613039,8.9879,2.6622,-27.1700,20,0.9560,0.0686
0,24627040,9.0305,3.0426,27.1700,20,0.9560,0.0686
0,24641040,9.0731,3.0426,0.0000,20,0.9560,0.0686
0,24655040,9.1157,3.0426,0.0000,20,0.9560,0.0686
0,24669040,9.1583,3.0426,0.0000,20,0.9560,0.0686
0,24683039,9.2009,3.0423,-0.0204,20,1.0840,0.0685
0,24697039,9.2435,3.0426,0.0204,20,1.0840,0.0685
0,24711040,9.2861,3.0428,0.0155,20,1.0840,0.0685
0,24725040,9.3233,2.6622,-27.1855,20,1.0840,0.0685
0,24739040,9.3659,3.0426,27.1700,20,1.2160,0.0654
0,24753039,9.4085,3.0426,0.0000,20,1.2160,0.0654
0,24767040,9.4511,3.0426,0.0000,20,1.2160,0.0654
0,24781040,9.4937,3.0426,0.0000,20,1.2160,0.0654
0,24795040,9.5363,3.0426,-0.0049,20,1.2160,0.0654
0,24809040,9.5736,2.6623,-27.1603,20,1.0880,0.0692
0,24823040,9.6162,3.0426,27.1651,20,1.0880,0.0692
0,24837040,9.6588,3.0426,0.0000,20,1.0880,0.0692
0,24851040,9.7014,3.0426,-0.0049,20,1.0880,0.0692
0,24865040,9.7440,3.0426,0.0049,20,1.0880,0.0692
0,24879040,9.7812,2.6622,-27.1700,20,1.0360,0.0723
0,24893040,9.8238,3.0426,27.1700,20,1.0360,0.0723
0,24907040,9.8664,3.0426,0.0000,20,1.0360,0.0723
0,24921040,9.9090,3.0426,0.0000,20,1.0360,0.0723
0,24935040,9.9516,3.0426,0.0000,20,0.9600,0.0676
0,24949040,9.9889,2.6622,-27.1700,20,0.9600,0.0676
0,24963040,10.0315,3.0426,27.1700,20,0.9600,0.0676
0,24977040,10.0741,3.0426,0.0000,20,0.9600,0.0676
0,24991040,10.1167,3.0426,0.0000,20,0.9600,0.0676
0,25005040,10.1593,3.0426,0.0000,20,0.9520,0.0642
0,25019040,10.2019,3.0426,-0.0049,20,0.9520,0.0642
0,25033040,10.2445,3.0426,0.0000,20,0.9520,0.0642
0,25047040,10.2871,3.0426,0.0049,20,0.9520,0.0642
0,25061039,10.3297,3.0424,-0.0155,20,1.0880,0.0642
0,25075040,10.3670,2.6625,-27.1380,20,1.0880,0.0693
0,25089040,10.4095,3.0426,27.1515,20,1.0880,0.0693
0,25103040,10.4521,3.0426,0.0000,20,1.0880,0.0693
0,25117040,10.4947,3.0423,-0.0204,20,1.0880,0.0693
0,25131040,10.5320,2.6625,-27.1331,20,1.1800,0.0638
0,25145040,10.5746,3.0426,27.1515,20,1.1800,0.0638
0,25159040,10.6172,3.0426,0.0000,20,1.1800,0.0638
0,25173040,10.6598,3.0426,0.0000,20,1.1800,0.0638
0,25187040,10.6971,2.6622,-27.1700,20,1.1800,0.0638
0,25201040,10.7397,3.0426,27.1651,20,0.9560,0.0714
0,25215040,10.7823,3.0426,0.0049,20,0.9560,0.0714
0,25229040,10.8249,3.0426,0.0000,20,0.9560,0.0714
0,25243040,10.8675,3.0426,0.0000,20,0.9560,0.0714
0,25257040,10.9047,2.6621,-27.1816,20,1.1360,0.0681
0,25271040,10.9473,3.0426,27.1836,20,1.1360,0.0681
0,25285040,10.9899,3.0426,0.0000,20,1.1360,0.0681
0,25299040,11.0325,3.0426,0.0000,20,1.1360,0.0681
0,25313040,11.0751,3.0426,0.0000,20,1.1360,0.0681
0,25327040,11.1177,3.0428,0.0155,20,1.2160,0.0698
0,25341039,11.1603,3.0423,-0.0359,20,1.2160,0.0698
0,25355040,11.2029,3.0428,0.0359,20,1.2160,0.0698
0,25369040,11.2402,2.6623,-27.1807,20,1.2160,0.0698
0,25383040,11.2828,3.0426,27.1603,20,1.2160,0.0698
0,25397040,11.3254,3.0426,0.0049,20,1.1800,0.0682
0,25411040,11.3680,3.0426,0.0000,20,1.1800,0.0682
0,25425040,11.4052,2.6622,-27.1700,20,1.1800,0.0682
0,25439040,11.4478,3.0426,27.1700,20,1.1800,0.0682
0,25453040,11.4904,3.0426,0.0000,20,1.1160,0.0674
0,25467039,11.5330,3.0424,-0.0155,20,1.1160,0.0674
0,25481040,11.5703,2.6624,-27.1428,20,1.1160,0.0674
0,25495040,11.6129,3.0426,27.1564,20,1.1160,0.0674
0,25509040,11.6555,3.0426,0.0000,20,1.1160,0.0674
0,25523039,11.6981,3.0424,-0.0155,20,1.1520,0.0667
0,25537040,11.7407,3.0428,0.0310,20,1.1520,0.0667
0,25551040,11.7780,2.6622,-27.1855,20,1.1520,0.0667
0,25565040,11.8206,3.0426,27.1651,20,1.1520,0.0667
0,25579040,11.8632,3.0426,0.0049,20,0.9880,0.0667
0,25593040,11.9058,3.0426,0.0000,20,0.9880,0.0751
0,25607040,11.9483,3.0426,0.0000,20,0.9880,0.0751
0,25621040,11.9909,3.0426,0.0000,20,0.9880,0.0751
0,25635040,12.0335,3.0426,0.0000,20,0.9880,0.0751
0,25649039,12.0761,3.0426,0.0000,20,1.0800,0.0680
0,25663039,12.1187,3.0423,-0.0204,20,1.0800,0.0680
0,25677039,12.1560,2.6625,-27.1331,20,1.0800,0.0680
0,25691040,12.1986,3.0426,27.1515,20,1.0800,0.0680
0,25705040,12.2412,3.0426,0.0000,20,1.0800,0.0680
0,25719040,12.2838,3.0426,0.0000,20,0.9600,0.0667
0,25733040,12.3264,3.0426,-0.0049,20,0.9600,0.0667
0,25747040,12.3637,2.6622,-27.1651,20,0.9600,0.0667
0,25761040,12.4063,3.0426,27.1700,20,0.9600,0.0667
0,25775040,12.4489,3.0426,0.0000,20,1.0440,0.0680
0,25789040,12.4915,3.0426,0.0000,20,1.0440,0.0680
0,25803039,12.5287,2.6622,-27.1700,20,1.0440,0.0680
0,25817040,12.5713,3.0426,27.1651,20,1.0440,0.0680
0,25831040,12.6139,3.0426,0.0049,20,1.0440,0.0680
0,25845040,12.6565,3.0424,-0.0155,20,1.1240,0.0669
0,25859040,12.6991,3.0426,0.0155,20,1.1240,0.0669
0,25873040,12.7364,2.6623,-27.1651,20,1.1240,0.0669
0,25887039,12.7790,3.0426,27.1651,20,1.1240,0.0669
0,25901039,12.8216,3.0426,0.0000,20,1.1240,0.0669
0,25915040,12.8642,3.0428,0.0155,20,1.0880,0.0696
0,25929040,12.9068,3.0426,-0.0155,20,1.0880,0.0696
0,25943040,12.9494,3.0426,0.0000,20,1.0880,0.0696
0,25957040,12.9920,3.0426,-0.0049,20,1.0880,0.0696
0,25971040,13.0346,3.0426,0.0049,20,1.0880,0.0711
0,25985040,13.0718,2.6622,-27.1700,20,1.0880,0.0711
0,25999040,13.1144,3.0426,27.1700,20,1.0880,0.0711
0,26013040,13.1570,3.0426,0.0000,20,1.0880,0.0711
0,26027040,13.1996,3.0426,0.0000,20,1.0880,0.0711
0,26041040,13.2422,3.0426,0.0000,20,1.1080,0.0674
0,26055040,13.2795,2.6622,-27.1748,20,1.1080,0.0674
0,26069040,13.3221,3.0426,27.1748,20,1.1080,0.0674
0,26083040,13.3647,3.0426,0.0000,20,1.1080,0.0674
0,26097040,13.4073,3.0426,0.0000,20,1.0840,0.0674
0,26111040,13.4499,3.0426,0.0000,20,1.0840,0.0651
0,26125040,13.4925,3.0426,0.0000,20,1.0840,0.0651
0,26139039,13.5297,2.6623,-27.1651,20,1.0840,0.0651
0,26153040,13.5723,3.0426,27.1651,20,1.0840,0.0651
0,26167040,13.6149,3.0423,-0.0252,20,0.9440,0.0682
0,26181040,13.6575,3.0426,0.0252,20,0.9440,0.0682
0,26195040,13.7001,3.0426,0.0000,20,0.9440,0.0682
0,26209040,13.7427,3.0426,0.0000,20,0.9440,0.0682
0,26223040,13.7853,3.0422,-0.0310,20,0.9440,0.0682
0,26237040,13.8226,2.6629,-27.0991,20,1.1040,0.0646
0,26251040,13.8652,3.0426,27.1244,20,1.1040,0.0646
0,26265040,13.9078,3.0426,0.0000,20,1.1040,0.0646
0,26279040,13.9504,3.0426,-0.0049,20,1.1040,0.0646
0,26293040,13.9930,3.0426,0.0049,20,1.1720,0.0730
0,26307040,14.0356,3.0426,0.0000,20,1.1720,0.0730
0,26321040,14.0782,3.0426,0.0000,20,1.1720,0.0730
0,26335040,14.1208,3.0426,0.0000,20,1.1720,0.0730
0,26349040,14.1634,3.0425,-0.0097,20,1.1720,0.0730
0,26363040,14.2060,3.0424,-0.0058,20,1.2280,0.0672
0,26377040,14.2432,2.6623,-27.1496,20,1.2280,0.0672
0,26391040,14.2858,3.0426,27.1651,20,1.2280,0.0672
0,26405040,14.3284,3.0426,0.0000,20,1.2280,0.0672
0,26419040,14.3710,3.0426,0.0000,20,1.2280,0.0672
0,26433040,14.4136,3.0428,0.0155,20,1.0440,0.0685
0,26447040,14.4562,3.0426,-0.0155,20,1.0440,0.0685
0,26461040,14.4988,3.0426,-0.0049,20,1.0440,0.0685
0,26475040,14.5414,3.0422,-0.0262,20,1.0440,0.0685
0,26489040,14.5787,2.6626,-27.1156,20,1.0600,0.0675
0,26503051,14.6213,0.0000,-608178.4375,30,1.0600,0.0675
0,26517040,14.6692,3.4261,244.9456,30,1.0600,0.0675
0,26531040,14.7171,3.4230,-0.2175,30,1.0600,0.0675
0,26545040,14.7810,4.5639,81.4954,30,1.0600,0.0675
0,26559040,14.8396,4.1836,-27.1700,30,1.5040,0.1266
0,26573040,14.9035,4.5639,27.1651,30,1.5040,0.1266
0,26587040,14.9674,4.5639,0.0048,30,1.5040,0.1266
0,26601040,15.0366,4.9443,27.1700,30,1.5040,0.1266
0,26615040,15.1005,4.5639,-27.1700,30,1.4800,0.1266
0,26629040,15.1697,4.9442,27.1603,30,1.4800,0.1139
0,26643040,15.2389,4.9438,-0.0252,30,1.4800,0.1139
0,26657040,15.3135,5.3249,27.2243,30,1.4800,0.1139
0,26671040,15.3774,4.5639,-54.3574,30,1.4800,0.1139
0,26685040,15.4519,5.3246,54.3302,30,1.4960,0.0884
0,26699040,15.5265,5.3243,-0.0223,30,1.4960,0.0884
0,26713040,15.5957,4.9446,-27.1195,30,1.4960,0.0884
0,26727040,15.6702,5.3239,27.0865,30,1.4960,0.0884
0,26741040,15.7394,4.9449,-27.0739,30,1.4960,0.0884
0,26755040,15.8140,5.3246,27.1195,30,1.6040,0.0849
0,26769040,15.8832,4.9442,-27.1700,30,1.6040,0.0849
0,26783040,15.9578,5.3246,27.1748,30,1.6040,0.0849
0,26797040,16.0323,5.3242,-0.0320,30,1.6040,0.0849
0,26811039,16.1015,4.9446,-27.1147,30,1.4760,0.0810
0,26825039,16.1761,5.3246,27.1447,30,1.4760,0.0810
0,26839040,16.2506,5.3245,-0.0097,30,1.4760,0.0810
0,26853040,16.3198,4.9443,-27.1602,30,1.4760,0.0810
0,26867040,16.3944,5.3246,27.1700,30,1.4760,0.0810
0,26881040,16.4689,5.3245,-0.0097,30,1.4800,0.0807
0,26895040,16.5435,5.3246,0.0097,30,1.4800,0.0807
0,26909040,16.6127,4.9443,-27.1700,30,1.4800,0.0807
0,26923040,16.6872,5.3245,27.1602,30,1.4800,0.0807
0,26937040,16.7618,5.3246,0.0097,30,1.4800,0.0807
0,26951040,16.8363,5.3245,-0.0097,30,1.5200,0.0775
0,26965040,16.9109,5.3246,0.0097,30,1.5200,0.0775
0,26979040,16.9801,4.9443,-27.1700,30,1.5200,0.0775
0,26993040,17.0546,5.3245,27.1602,30,1.5200,0.0775
0,27007040,17.1292,5.3246,0.0097,30,1.4440,0.0791
0,27021040,17.2037,5.3243,-0.0271,30,1.4440,0.0791
0,27035040,17.2729,4.9446,-27.1195,30,1.4440,0.0791
0,27049040,17.3528,5.7049,54.3050,30,1.4440,0.0791
0,27063040,17.4220,4.9441,-54.3400,30,1.4440,0.0791
0,27077039,17.4966,5.3243,27.1506,30,1.5840,0.0803
0,27091040,17.5711,5.3250,0.0543,30,1.5840,0.0803
0,27105040,17.6456,5.3245,-0.0369,30,1.5840,0.0803
0,27119040,17.7202,5.3246,0.0097,30,1.5840,0.0803
0,27133040,17.7947,5.3241,-0.0369,30,1.3880,0.0803
0,27147039,17.8693,5.3246,0.0369,30,1.3880,0.0753
0,27161040,17.9385,4.9443,-27.1700,30,1.3880,0.0753
0,27175040,18.0130,5.3245,27.1602,30,1.3880,0.0753
0,27189040,18.0876,5.3246,0.0097,30,1.3880,0.0753
0,27203040,18.1621,5.3250,0.0272,30,1.5640,0.0780
0,27217040,18.2367,5.3245,-0.0369,30,1.5640,0.0780
0,27231040,18.3112,5.3246,0.0097,30,1.5640,0.0780
0,27245040,18.3804,4.9441,-27.1797,30,1.5640,0.0780
0,27259040,18.4550,5.3243,27.1506,30,1.5640,0.0780
0,27273040,18.5295,5.3250,0.0543,30,1.4760,0.0775
0,27287039,18.6041,5.3241,-0.0641,30,1.4760,0.0775
0,27301040,18.6786,5.3250,0.0641,30,1.4760,0.0775
0,27315039,18.7532,5.3241,-0.0641,30,1.4760,0.0775
0,27329039,18.8277,5.3246,0.0369,30,1.4800,0.0814
0,27343039,18.9022,5.3246,0.0000,30,1.4800,0.0814
0,27357039,18.9768,5.3245,-0.0097,30,1.4800,0.0814
0,27371040,19.0513,5.3250,0.0369,30,1.4800,0.0814
0,27385040,19.1259,5.3246,-0.0272,30,1.4800,0.0814
0,27399041,19.1951,4.9441,-27.1797,30,1.5160,0.0769
0,27413040,19.2696,5.3246,27.1797,30,1.5160,0.0769
0,27427040,19.3442,5.3245,-0.0097,30,1.5160,0.0769
0,27441039,19.4187,5.3246,0.0097,30,1.5160,0.0769
0,27455040,19.4933,5.3246,0.0000,30,1.5160,0.0769
0,27469040,19.5678,5.3245,-0.0097,30,1.5320,0.0775
0,27483040,19.6424,5.3246,0.0097,30,1.5320,0.0775
0,27497040,19.7169,5.3245,-0.0097,30,1.5320,0.0775
0,27511040,19.7915,5.3246,0.0097,30,1.5320,0.0775
0,27525039,19.8660,5.3246,0.0000,30,1.4760,0.0802
0,27539040,19.9352,4.9441,-27.1797,30,1.4760,0.0802
0,27553040,20.0151,5.7049,54.3400,30,1.4760,0.0802
0,27567040,20.0843,4.9444,-54.3205,30,1.4760,0.0802
0,27581040,20.1642,5.7047,54.3108,30,1.4760,0.0802
0,27595040,20.2334,4.9444,-54.3108,30,1.4760,0.0772
0,27609040,20.3079,5.3245,27.1505,30,1.4760,0.0772
0,27623040,20.3825,5.3246,0.0097,30,1.4760,0.0772
0,27637040,20.4570,5.3241,-0.0369,30,1.4760,0.0772
0,27651040,20.5316,5.3249,0.0543,30,1.4840,0.0772
0,27665039,20.6061,5.3243,-0.0446,30,1.4840,0.0775
0,27679039,20.6807,5.3250,0.0543,30,1.4840,0.0775
0,27693039,20.7552,5.3241,-0.0641,30,1.4840,0.0775
0,27707040,20.8297,5.3250,0.0641,30,1.4840,0.0775
0,27721039,20.9043,5.3246,-0.0272,30,1.5840,0.0749
0,27735040,20.9788,5.3245,-0.0097,30,1.5840,0.0749
0,27749040,21.0534,5.3246,0.0097,30,1.5840,0.0749
0,27763040,21.1279,5.3245,-0.0097,30,1.5840,0.0749
0,27777040,21.2025,5.3246,0.0097,30,1.5840,0.0749
0,27791040,21.2770,5.3246,0.0000,30,1.4640,0.0770
0,27805040,21.3516,5.3245,-0.0097,30,1.4640,0.0770
0,27819040,21.4261,5.3243,-0.0174,30,1.4640,0.0770
0,27833040,21.5006,5.3249,0.0446,30,1.4640,0.0770
0,27847040,21.5752,5.3245,-0.0272,30,1.4720,0.0776
0,27861040,21.6497,5.3246,0.0097,30,1.4720,0.0776
0,27875040,21.7243,5.3245,-0.0097,30,1.4720,0.0776
0,27889040,21.7988,5.3246,0.0097,30,1.4720,0.0776
0,27903039,21.8734,5.3243,-0.0271,30,1.4720,0.0776
0,27917040,21.9426,4.9446,-27.1195,30,1.6440,0.0802
0,27931040,22.0224,5.7049,54.3050,30,1.6440,0.0802
0,27945040,22.0917,4.9443,-54.3302,30,1.6440,0.0802
0,27959039,22.1662,5.3245,27.1602,30,1.6440,0.0802
0,27973040,22.2408,5.3246,0.0097,30,1.6440,0.0802
0,27987039,22.3153,5.3241,-0.0369,30,1.5640,0.0769
0,28001039,22.3898,5.3246,0.0369,30,1.5640,0.0769
0,28015040,22.4644,5.3250,0.0272,30,1.5640,0.0769
0,28029040,22.5389,5.3245,-0.0369,30,1.5640,0.0769
0,28043040,22.6135,5.3246,0.0097,30,1.5280,0.0796
0,28057040,22.6880,5.3241,-0.0369,30,1.5280,0.0796
0,28071040,22.7626,5.3250,0.0641,30,1.5280,0.0796
0,28085040,22.8371,5.3246,-0.0272,30,1.5280,0.0796
0,28099039,22.9117,5.3245,-0.0097,30,1.5280,0.0796
0,28113040,22.9862,5.3246,0.0097,30,1.5000,0.0739
0,28127040,23.0607,5.3245,-0.0097,30,1.5000,0.0739
0,28141040,23.1300,4.9443,-27.1602,30,1.5000,0.0739
0,28155039,23.2098,5.7049,54.3302,30,1.5000,0.0739
0,28169040,23.2790,4.9443,-54.3302,30,1.4800,0.0739
0,28183040,23.3589,5.7049,54.3302,30,1.4800,0.0810
0,28197041,23.4281,4.9444,-54.3205,30,1.4800,0.0810
0,28211040,23.5080,5.7047,54.3108,30,1.4800,0.0810
0,28225040,23.5772,4.9443,-54.3205,30,1.4800,0.0810
0,28239040,23.6518,5.3246,27.1700,30,1.4760,0.0769
0,28253040,23.7263,5.3245,-0.0097,30,1.4760,0.0769
0,28267040,23.8009,5.3246,0.0097,30,1.4760,0.0769
0,28281040,23.8754,5.3246,0.0000,30,1.4760,0.0769
0,28295040,23.9499,5.3245,-0.0097,30,1.4760,0.0769
0,28309040,24.0245,5.3243,-0.0174,30,1.5360,0.0804
0,28323039,24.0990,5.3245,0.0174,30,1.5360,0.0804
0,28337039,24.1736,5.3246,0.0097,30,1.5360,0.0804
0,28351040,24.2481,5.3246,0.0000,30,1.5360,0.0804
0,28365039,24.3227,5.3245,-0.0097,30,1.4920,0.0780
0,28379040,24.3972,5.3250,0.0369,30,1.4920,0.0780
0,28393040,24.4718,5.3245,-0.0369,30,1.4920,0.0780
0,28407040,24.5463,5.3246,0.0097,30,1.4920,0.0780
0,28421040,24.6208,5.3245,-0.0097,30,1.4920,0.0780
0,28435040,24.6954,5.3246,0.0097,30,1.5680,0.0787
0,28449040,24.7699,5.3245,-0.0097,30,1.5680,0.0787
0,28463040,24.8445,5.3246,0.0097,30,1.5680,0.0787
0,28477040,24.9190,5.3245,-0.0097,30,1.5680,0.0787
0,28491040,24.9882,4.9444,-27.1505,30,1.5680,0.0787
0,28505040,25.0681,5.7045,54.2875,30,1.4720,0.0813
0,28519040,25.1373,4.9445,-54.2895,30,1.4720,0.0813
0,28533040,25.2119,5.3248,27.1642,30,1.4720,0.0813
0,28547040,25.2864,5.3244,-0.0292,30,1.4720,0.0813
0,28561039,25.3610,5.3248,0.0292,30,1.4920,0.0776
0,28575040,25.4355,5.3245,-0.0195,30,1.4920,0.0776
0,28589040,25.5100,5.3246,0.0097,30,1.4920,0.0776
0,28603039,25.5846,5.3241,-0.0369,30,1.4920,0.0776
0,28617040,25.6591,5.3249,0.0543,30,1.4920,0.0776
0,28631040,25.7337,5.3243,-0.0446,30,1.6240,0.0770
0,28645040,25.8082,5.3245,0.0174,30,1.6240,0.0770
0,28659040,25.8828,5.3246,0.0097,30,1.6240,0.0770
0,28673040,25.9573,5.3245,-0.0097,30,1.6240,0.0770
0,28687040,26.0319,5.3252,0.0467,30,1.5680,0.0770
0,28701040,26.1064,5.3244,-0.0564,30,1.5680,0.0757
0,28715040,26.1756,4.9445,-27.1311,30,1.5680,0.0757
0,28729040,26.2555,5.7047,54.3011,30,1.5680,0.0757
0,28743040,26.3247,4.9441,-54.3302,30,1.5680,0.0757
0,28757040,26.4046,5.7050,54.3497,30,1.3480,0.0782
0,28771040,26.4738,4.9443,-54.3400,30,1.3480,0.0782
0,28785040,26.5537,5.7049,54.3302,30,1.3480,0.0782
0,28799040,26.6229,4.9443,-54.3302,30,1.3480,0.0782
0,28813040,26.7027,5.7049,54.3302,30,1.3480,0.0782
0,28827040,26.7720,4.9439,-54.3516,30,1.4760,0.0771
0,28841040,26.8465,5.3246,27.1952,30,1.4760,0.0771
0,28855040,26.9211,5.3245,-0.0097,30,1.4760,0.0771
0,28869040,26.9956,5.3248,0.0195,30,1.4760,0.0771
0,28883040,27.0701,5.3247,-0.0020,30,1.4800,0.0797
0,28897040,27.1447,5.3248,0.0020,30,1.4800,0.0797
0,28911040,27.2192,5.3245,-0.0195,30,1.4800,0.0797
0,28925040,27.2938,5.3245,0.0000,30,1.4800,0.0797
0,28939040,27.3683,5.3246,0.0097,30,1.4800,0.0797
0,28953040,27.4429,5.3245,-0.0097,30,1.6120,0.0752
0,28967040,27.5174,5.3246,0.0097,30,1.6120,0.0752
0,28981040,27.5920,5.3245,-0.0097,30,1.6120,0.0752
0,28995040,27.6665,5.3246,0.0097,30,1.6120,0.0752
0,29009040,27.7410,5.3245,-0.0097,30,1.6120,0.0752
0,29023040,27.8156,5.3248,0.0195,30,1.4440,0.0787
0,29037040,27.8901,5.3244,-0.0292,30,1.4440,0.0787
0,29051040,27.9647,5.3248,0.0292,30,1.4440,0.0787
0,29065040,28.0392,5.3241,-0.0466,30,1.4440,0.0787
0,29079040,28.1138,5.3250,0.0641,30,1.4760,0.0745
0,29093040,28.1883,5.3245,-0.0369,30,1.4760,0.0745
0,29107040,28.2629,5.3246,0.0097,30,1.4760,0.0745
0,29121040,28.3374,5.3245,-0.0097,30,1.4760,0.0745
0,29135040,28.4119,5.3241,-0.0271,30,1.4760,0.0745
0,29149040,28.4812,4.9447,-27.1001,30,1.4760,0.0815
0,29163040,28.5610,5.7047,54.2856,30,1.4760,0.0815
0,29177040,28.6302,4.9444,-54.3108,30,1.4760,0.0815
0,29191039,28.7048,5.3245,27.1505,30,1.4760,0.0815
0,29205040,28.7793,5.3248,0.0195,30,1.4760,0.0752
0,29219040,28.8539,5.3244,-0.0292,30,1.4760,0.0752
0,29233040,28.9284,5.3245,0.0097,30,1.4760,0.0752
0,29247040,29.0030,5.3248,0.0195,30,1.4760,0.0752
0,29261040,29.0775,5.3241,-0.0466,30,1.4760,0.0752
0,29275040,29.1521,5.3250,0.0641,30,1.4960,0.0800
0,29289040,29.2266,5.3245,-0.0369,30,1.4960,0.0800
0,29303040,29.3011,5.3243,-0.0174,30,1.4960,0.0800
0,29317040,29.3757,5.3249,0.0446,30,1.4960,0.0800
0,29331040,29.4502,5.3246,-0.0174,30,1.4960,0.0800
0,29345039,29.5248,5.3241,-0.0369,30,1.3880,0.0779
0,29359040,29.5993,5.3248,0.0466,30,1.3880,0.0779
0,29373040,29.6739,5.3244,-0.0292,30,1.3880,0.0779
0,29387040,29.7484,5.3248,0.0292,30,1.3880,0.0779
0,29401040,29.8230,5.3249,0.0077,30,1.4760,0.0784
0,29415040,29.8975,5.3245,-0.0272,30,1.4760,0.0784
0,29429040,29.9667,4.9444,-27.1505,30,1.4760,0.0784
0,29443040,30.0466,5.7047,54.3108,30,1.4760,0.0784
0,29457040,30.1158,4.9444,-54.3108,30,1.4760,0.0784
0,29471040,30.1957,5.7047,54.3108,30,1.4160,0.0794
0,29485040,30.2649,4.9444,-54.3108,30,1.4160,0.0794
0,29499040,30.3448,5.7047,54.3108,30,1.4160,0.0794
0,29513040,30.4140,4.9443,-54.3205,30,1.4160,0.0794
0,29527040,30.4938,5.7049,54.3302,30,1.4160,0.0794
0,29541039,30.5631,4.9443,-54.3302,30,1.5000,0.0777
0,29555039,30.6376,5.3246,27.1700,30,1.5000,0.0777
0,29569040,30.7122,5.3245,-0.0097,30,1.5000,0.0777
0,29583040,30.7867,5.3244,-0.0077,30,1.5000,0.0777
0,29597040,30.8612,5.3249,0.0348,30,1.6120,0.0770
0,29611040,30.9358,5.3246,-0.0174,30,1.6120,0.0770
0,29625040,31.0103,5.3245,-0.0097,30,1.6120,0.0770
0,29639040,31.0849,5.3246,0.0097,30,1.6120,0.0770
0,29653040,31.1594,5.3245,-0.0097,30,1.6120,0.0770
0,29667040,31.2340,5.3243,-0.0174,30,1.3840,0.0757
0,29681040,31.3085,5.3245,0.0174,30,1.3840,0.0757
0,29695040,31.3831,5.3248,0.0195,30,1.3840,0.0757
0,29709040,31.4576,5.3244,-0.0292,30,1.3840,0.0757
0,29723040,31.5321,5.3245,0.0097,30,1.4840,0.0771
0,29737040,31.6067,5.3248,0.0195,30,1.4840,0.0771
0,29751040,31.6812,5.3245,-0.0195,30,1.4840,0.0771
0,29765040,31.7558,5.3246,0.0097,30,1.4840,0.0771
0,29779040,31.8303,5.3245,-0.0097,30,1.4840,0.0771
0,29793040,31.9049,5.3250,0.0369,30,1.5480,0.0780
0,29807040,31.9794,5.3237,-0.0912,30,1.5480,0.0780
0,29821040,32.0540,5.3255,0.1282,30,1.5480,0.0780
0,29835040,32.1232,4.9441,-27.2438,30,1.5480,0.0780
0,29849039,32.2030,5.7045,54.3070,30,1.5480,0.0780
0,29863039,32.2723,4.9447,-54.2701,30,1.4360,0.0801
0,29877040,32.3521,5.7049,54.2953,30,1.4360,0.0801
0,29891040,32.4213,4.9441,-54.3400,30,1.4360,0.0801
0,29905039,32.5012,5.7045,54.3070,30,1.4360,0.0801
0,29919040,32.5704,4.9447,-54.2701,30,1.4800,0.0737
0,29933040,32.6450,5.3245,27.1253,30,1.4800,0.0737
0,29947040,32.7195,5.3245,0.0000,30,1.4800,0.0737
0,29961039,32.7941,5.3245,0.0000,30,1.4800,0.0737
0,29975039,32.8686,5.3244,-0.0077,30,1.4800,0.0737
0,29989040,32.9432,5.3249,0.0348,30,1.4040,0.0767
0,30003040,33.0177,5.3245,-0.0272,30,1.4040,0.0767
0,30017040,33.0922,5.3248,0.0195,30,1.4040,0.0767
0,30031040,33.1668,5.3245,-0.0195,30,1.4040,0.0767
0,30045040,33.2413,5.3245,0.0000,30,1.4720,0.0767
0,30059040,33.3159,5.3245,0.0000,30,1.4720,0.0751
0,30073040,33.3904,5.3248,0.0195,30,1.4720,0.0751
0,30087040,33.4650,5.3245,-0.0195,30,1.4720,0.0751
0,30101040,33.5395,5.3245,0.0000,30,1.4720,0.0751
0,30115040,33.6140,5.3245,0.0000,30,1.5000,0.0800
0,30129040,33.6886,5.3248,0.0195,30,1.5000,0.0800
0,30143040,33.7631,5.3241,-0.0466,30,1.5000,0.0800
0,30157040,33.8377,5.3252,0.0738,30,1.5000,0.0800
0,30171040,33.9122,5.3237,-0.1009,30,1.5000,0.0800
0,30185040,33.9868,5.3249,0.0815,30,1.5800,0.0745
0,30199040,34.0613,5.3249,0.0000,30,1.5800,0.0745
0,30213040,34.1359,5.3245,-0.0272,30,1.5800,0.0745
0,30227040,34.2051,4.9444,-27.1505,30,1.5800,0.0745
0,30241040,34.2849,5.7049,54.3205,30,1.5240,0.0797
0,30255040,34.3542,4.9444,-54.3205,30,1.5240,0.0797
0,30269040,34.4340,5.7046,54.3010,30,1.5240,0.0797
0,30283039,34.5033,4.9444,-54.3010,30,1.5240,0.0797
0,30297040,34.5831,5.7049,54.3205,30,1.5240,0.0797
0,30311040,34.6523,4.9441,-54.3400,30,1.3720,0.0757
0,30325039,34.7322,5.7047,54.3265,30,1.3720,0.0757
0,30339040,34.8014,4.9445,-54.3090,30,1.3720,0.0757
0,30353040,34.8813,5.7049,54.3147,30,1.3720,0.0757
